year,country,region,happiness_rank,happiness_score,standard_error_of_happiness_score,lower_confidence_interval,upper_confidence_interval,dystopia_residual,explained_by_freedom_to_make_life_choices,explained_by_gdp_per_capita,explained_by_generosity,explained_by_healthy_life_expectancy,explained_by_perceptions_of_corruption,explained_by_social_support,freedom_to_make_life_choices,generosity,healthy_life_expectancy,perceptions_of_corruption,social_support,logged_gdp_per_capita,ladder_score_in_dystopia
2017,Niger,Sub-Saharan Africa,135,4.02799987792969,NA,3.94405293613672,4.11194681972265,1.87398338317871,0.36365869641304,0.161925330758095,0.228673845529556,0.26850500702858,0.138572946190834,0.993025004863739,NA,NA,NA,NA,NA,NA,NA
2017,Malawi,Sub-Saharan Africa,136,3.97000002861023,NA,3.86252123981714,4.07747881740332,2.08178615570068,0.466914653778076,0.233442038297653,0.287170469760895,0.315089583396912,0.0727116540074348,0.512568831443787,NA,NA,NA,NA,NA,NA,NA
2017,Chad,Sub-Saharan Africa,137,3.93600010871887,NA,3.83728869348764,4.0347115239501,2.07123804092407,0.16234202682972,0.438012987375259,0.216113850474358,0.0411347150802612,0.0535818822681904,0.953855872154236,NA,NA,NA,NA,NA,NA,NA
2017,Zimbabwe,Sub-Saharan Africa,138,3.875,NA,3.77130035728216,3.97869964271784,1.59797024726868,0.336384207010269,0.375846534967422,0.189143493771553,0.196763753890991,0.0953753814101219,1.08309590816498,NA,NA,NA,NA,NA,NA,NA
2017,Lesotho,Sub-Saharan Africa,139,3.80800008773804,NA,3.5716561999917,4.04434397548437,1.42983531951904,0.390661299228668,0.521021246910095,0.157497271895409,0,0.119094640016556,1.19009518623352,NA,NA,NA,NA,NA,NA,NA
2017,Angola,Sub-Saharan Africa,140,3.79500007629395,NA,3.63835821717978,3.95164193540812,1.61448240280151,0,0.858428180217743,0.097926490008831,0.0498686656355858,0.0697203353047371,1.10441195964813,NA,NA,NA,NA,NA,NA,NA
2017,Afghanistan,South Asia,141,3.79399991035461,NA,3.71433840543032,3.87366141527891,2.15080118179321,0.106179520487785,0.401477217674255,0.311870932579041,0.180746778845787,0.0611578300595284,0.581543326377869,NA,NA,NA,NA,NA,NA,NA
2017,Botswana,Sub-Saharan Africa,142,3.76600003242493,NA,3.65787739858031,3.87412266626954,0.3779137134552,0.505196332931519,1.12209415435791,0.0993484482169151,0.341755509376526,0.0985831990838051,1.22155499458313,NA,NA,NA,NA,NA,NA,NA
2017,Benin,Sub-Saharan Africa,143,3.65700006484985,NA,3.56821657836437,3.74578355133533,1.88563096523285,0.425962775945663,0.431085407733917,0.207948461174965,0.209930211305618,0.0609290152788162,0.435299843549728,NA,NA,NA,NA,NA,NA,NA
2017,Madagascar,Sub-Saharan Africa,144,3.64400005340576,NA,3.57368100091815,3.71431910589337,1.58461260795593,0.189196765422821,0.305808693170547,0.208732530474663,0.375223308801651,0.0672319754958153,0.913020372390747,NA,NA,NA,NA,NA,NA,NA
2017,Haiti,Latin America and Caribbean,145,3.6029999256134,NA,3.4712850534915898,3.73471479773521,1.69716763496399,0.0303698573261499,0.368610262870789,0.489203780889511,0.277321130037308,0.0998721495270729,0.640449821949005,NA,NA,NA,NA,NA,NA,NA
2017,Yemen,Middle East and North Africa,146,3.59299993515015,NA,3.49324955046177,3.69275031983852,1.34560060501099,0.249463722109795,0.591683447360992,0.104125209152699,0.310080915689468,0.0567674227058887,0.93538224697113,NA,NA,NA,NA,NA,NA,NA
2017,South Sudan,Sub-Saharan Africa,147,3.59100008010864,NA,3.45646157443523,3.72553858578205,1.87956738471985,0.147062435746193,0.39724862575531,0.285670816898346,0.163486003875732,0.116793513298035,0.601323127746582,NA,NA,NA,NA,NA,NA,NA
2017,Liberia,Sub-Saharan Africa,148,3.53299999237061,NA,3.41224372386932,3.65375626087189,1.67328596115112,0.332881182432175,0.119041793048382,0.26654988527298,0.229918196797371,0.0389482490718365,0.872117936611176,NA,NA,NA,NA,NA,NA,NA
2017,Guinea,Sub-Saharan Africa,149,3.50699996948242,NA,3.4295718100667,3.58442812889814,1.55231189727783,0.348587512969971,0.244549930095673,0.264815092086792,0.194129139184952,0.110937617719173,0.791244685649872,NA,NA,NA,NA,NA,NA,NA
2017,Togo,Sub-Saharan Africa,150,3.49499988555908,NA,3.39596165940166,3.59403811171651,1.83722925186157,0.38042613863945,0.305444717407227,0.196896150708199,0.247105568647385,0.0956650152802467,0.431882530450821,NA,NA,NA,NA,NA,NA,NA
2017,Rwanda,Sub-Saharan Africa,151,3.47099995613098,NA,3.39896967872977,3.54303023353219,0.540061235427856,0.581843852996826,0.368745893239975,0.252756029367447,0.326424807310104,0.455220013856888,0.945707023143768,NA,NA,NA,NA,NA,NA,NA
2017,Syria,Middle East and North Africa,152,3.46199989318848,NA,3.26033122956753,3.66366855680943,1.06157350540161,0.0815394446253777,0.777153134346008,0.493663728237152,0.50053334236145,0.151347130537033,0.396102607250214,NA,NA,NA,NA,NA,NA,NA
2017,Tanzania,Sub-Saharan Africa,153,3.34899997711182,NA,3.23657019883394,3.4614297553896902,0.621130466461182,0.390017777681351,0.511135876178741,0.354256361722946,0.364509284496307,0.0660351067781448,1.04198980331421,NA,NA,NA,NA,NA,NA,NA
2017,Burundi,Sub-Saharan Africa,154,2.90499997138977,NA,2.73530960977077,3.07469033300877,1.68302416801453,0.0599007532000542,0.091622568666935,0.204435184597969,0.151610791683197,0.0841479450464249,0.629793584346771,NA,NA,NA,NA,NA,NA,NA
2017,Central African Republic,Sub-Saharan Africa,155,2.69300007820129,NA,2.52111588716507,2.86488426923752,2.06600475311279,0.270842045545578,0,0.280876487493515,0.0187726859003305,0.0565650761127472,0,NA,NA,NA,NA,NA,NA,NA
2018,Finland,West Europe,1,7.632,NA,NA,NA,NA,0.681,1.305,0.202,0.874,0.393,1.592,NA,NA,NA,NA,NA,NA,NA
2018,Norway,West Europe,2,7.594,NA,NA,NA,NA,0.686,1.456,0.286,0.861,0.33999999999999997,1.582,NA,NA,NA,NA,NA,NA,NA
2018,Denmark,West Europe,3,7.555,NA,NA,NA,NA,0.683,1.351,0.284,0.868,0.40800000000000003,1.59,NA,NA,NA,NA,NA,NA,NA
2018,Iceland,West Europe,4,7.495,NA,NA,NA,NA,0.677,1.343,0.353,0.914,0.138,1.644,NA,NA,NA,NA,NA,NA,NA
2018,Switzerland,West Europe,5,7.487,NA,NA,NA,NA,0.66,1.42,0.256,0.927,0.357,1.549,NA,NA,NA,NA,NA,NA,NA
2018,Netherlands,West Europe,6,7.441,NA,NA,NA,NA,0.638,1.361,0.333,0.878,0.29500000000000004,1.488,NA,NA,NA,NA,NA,NA,NA
2018,Canada,North America,7,7.328,NA,NA,NA,NA,0.653,1.33,0.321,0.896,0.29100000000000004,1.532,NA,NA,NA,NA,NA,NA,NA
2018,New Zealand,Australia and New Zealand,8,7.324,NA,NA,NA,NA,0.669,1.268,0.365,0.876,0.389,1.601,NA,NA,NA,NA,NA,NA,NA
2018,Sweden,West Europe,9,7.314,NA,NA,NA,NA,0.659,1.355,0.285,0.913,0.383,1.501,NA,NA,NA,NA,NA,NA,NA
2018,Australia,Australia and New Zealand,10,7.272,NA,NA,NA,NA,0.647,1.34,0.361,0.91,0.302,1.573,NA,NA,NA,NA,NA,NA,NA
2018,United Kingdom,West Europe,11,7.19,NA,NA,NA,NA,0.464,1.244,0.262,0.888,0.082,1.433,NA,NA,NA,NA,NA,NA,NA
2018,Austria,West Europe,12,7.139,NA,NA,NA,NA,0.617,1.341,0.242,0.891,0.224,1.504,NA,NA,NA,NA,NA,NA,NA
2018,Costa Rica,Latin America and Caribbean,13,7.072,NA,NA,NA,NA,0.632,1.01,0.143,0.817,0.101,1.459,NA,NA,NA,NA,NA,NA,NA
2018,Ireland,West Europe,14,6.977,NA,NA,NA,NA,0.614,1.448,0.307,0.876,0.306,1.583,NA,NA,NA,NA,NA,NA,NA
2018,Germany,West Europe,15,6.965,NA,NA,NA,NA,0.586,1.34,0.273,0.861,0.28,1.474,NA,NA,NA,NA,NA,NA,NA
2018,Belgium,West Europe,16,6.927,NA,NA,NA,NA,0.583,1.324,0.188,0.894,0.24000000000000002,1.483,NA,NA,NA,NA,NA,NA,NA
2018,Luxembourg,West Europe,17,6.91,NA,NA,NA,NA,0.632,1.576,0.196,0.896,0.321,1.52,NA,NA,NA,NA,NA,NA,NA
2018,United States,North America,18,6.886,NA,NA,NA,NA,0.547,1.398,0.291,0.819,0.133,1.471,NA,NA,NA,NA,NA,NA,NA
2018,Israel,Middle East and North Africa,19,6.814,NA,NA,NA,NA,0.533,1.301,0.354,0.883,0.272,1.559,NA,NA,NA,NA,NA,NA,NA
2018,United Arab Emirates,Middle East and North Africa,20,6.774,NA,NA,NA,NA,0.284,2.096,0.186,0.67,NA,0.776,NA,NA,NA,NA,NA,NA,NA
2018,Czech Republic,Central and East Europe,21,6.711,NA,NA,NA,NA,0.543,1.233,0.064,0.854,0.034,1.489,NA,NA,NA,NA,NA,NA,NA
2018,Malta,West Europe,22,6.627,NA,NA,NA,NA,0.645,1.27,0.376,0.884,0.14200000000000002,1.525,NA,NA,NA,NA,NA,NA,NA
2018,France,West Europe,23,6.489,NA,NA,NA,NA,0.52,1.293,0.098,0.908,0.17600000000000002,1.466,NA,NA,NA,NA,NA,NA,NA
2018,Mexico,Latin America and Caribbean,24,6.488,NA,NA,NA,NA,0.479,1.038,0.069,0.761,0.095,1.252,NA,NA,NA,NA,NA,NA,NA
2018,Chile,Latin America and Caribbean,25,6.476,NA,NA,NA,NA,0.431,1.131,0.197,0.808,0.061,1.331,NA,NA,NA,NA,NA,NA,NA
2018,Taiwan,East Asia,26,6.441,NA,NA,NA,NA,0.418,1.365,0.151,0.857,0.07800000000000001,1.436,NA,NA,NA,NA,NA,NA,NA
2018,Panama,Latin America and Caribbean,27,6.43,NA,NA,NA,NA,0.597,1.112,0.125,0.759,0.063,1.438,NA,NA,NA,NA,NA,NA,NA
2018,Brazil,Latin America and Caribbean,28,6.419,NA,NA,NA,NA,0.493,0.986,0.11,0.675,0.088,1.474,NA,NA,NA,NA,NA,NA,NA
2018,Argentina,Latin America and Caribbean,29,6.388,NA,NA,NA,NA,0.57,1.073,0.062,0.744,0.054000000000000006,1.468,NA,NA,NA,NA,NA,NA,NA
2018,Guatemala,Latin America and Caribbean,30,6.382,NA,NA,NA,NA,0.604,0.781,0.179,0.608,0.07100000000000001,1.268,NA,NA,NA,NA,NA,NA,NA
2018,Uruguay,Latin America and Caribbean,31,6.379,NA,NA,NA,NA,0.625,1.093,0.13,0.771,0.15500000000000003,1.459,NA,NA,NA,NA,NA,NA,NA
2018,Qatar,Middle East and North Africa,32,6.374,NA,NA,NA,NA,0.654,1.649,0.256,0.748,0.171,1.303,NA,NA,NA,NA,NA,NA,NA
2018,Saudi Arabia,Middle East and North Africa,33,6.371,NA,NA,NA,NA,0.509,1.379,0.098,0.633,0.127,1.331,NA,NA,NA,NA,NA,NA,NA
2018,Singapore,Southeast Asia,34,6.343,NA,NA,NA,NA,0.631,1.529,0.261,1.008,0.457,1.451,NA,NA,NA,NA,NA,NA,NA
2018,Malaysia,Southeast Asia,35,6.322,NA,NA,NA,NA,0.356,1.161,0.311,0.669,0.059000000000000004,1.258,NA,NA,NA,NA,NA,NA,NA
2018,Spain,West Europe,36,6.31,NA,NA,NA,NA,0.449,1.251,0.142,0.965,0.07400000000000001,1.538,NA,NA,NA,NA,NA,NA,NA
2018,Colombia,Latin America and Caribbean,37,6.26,NA,NA,NA,NA,0.531,0.96,0.099,0.635,0.039,1.439,NA,NA,NA,NA,NA,NA,NA
2018,Trinidad and Tobago,Latin America and Caribbean,38,6.192,NA,NA,NA,NA,0.575,1.223,0.171,0.564,0.019,1.492,NA,NA,NA,NA,NA,NA,NA
2018,Slovakia,Central and East Europe,39,6.173,NA,NA,NA,NA,0.354,1.21,0.118,0.776,0.014,1.537,NA,NA,NA,NA,NA,NA,NA
2018,El Salvador,Latin America and Caribbean,40,6.167,NA,NA,NA,NA,0.461,0.806,0.065,0.639,0.082,1.231,NA,NA,NA,NA,NA,NA,NA
2018,Nicaragua,Latin America and Caribbean,41,6.141,NA,NA,NA,NA,0.527,0.668,0.208,0.7,0.128,1.319,NA,NA,NA,NA,NA,NA,NA
2018,Poland,Central and East Europe,42,6.123,NA,NA,NA,NA,0.546,1.176,0.108,0.781,0.064,1.448,NA,NA,NA,NA,NA,NA,NA
2018,Bahrain,Middle East and North Africa,43,6.105,NA,NA,NA,NA,0.594,1.338,0.243,0.698,0.12300000000000001,1.366,NA,NA,NA,NA,NA,NA,NA
2018,Uzbekistan,Central and East Europe,44,6.096,NA,NA,NA,NA,0.724,0.719,0.328,0.605,0.259,1.584,NA,NA,NA,NA,NA,NA,NA
2018,Kuwait,Middle East and North Africa,45,6.083,NA,NA,NA,NA,0.554,1.474,0.167,0.675,0.10600000000000001,1.301,NA,NA,NA,NA,NA,NA,NA
2018,Thailand,Southeast Asia,46,6.072,NA,NA,NA,NA,0.637,1.016,0.364,0.707,0.028999999999999998,1.417,NA,NA,NA,NA,NA,NA,NA
2018,Italy,West Europe,47,6,NA,NA,NA,NA,0.281,1.264,0.137,0.946,0.028,1.501,NA,NA,NA,NA,NA,NA,NA
2018,Ecuador,Latin America and Caribbean,48,5.973,NA,NA,NA,NA,0.556,0.889,0.114,0.736,0.12000000000000001,1.33,NA,NA,NA,NA,NA,NA,NA
2018,Belize,Latin America and Caribbean,49,5.956,NA,NA,NA,NA,0.593,0.807,0.183,0.474,0.089,1.101,NA,NA,NA,NA,NA,NA,NA
2018,Lithuania,Central and East Europe,50,5.952,NA,NA,NA,NA,0.35,1.197,0.026,0.716,0.006,1.527,NA,NA,NA,NA,NA,NA,NA
2018,Slovenia,Central and East Europe,51,5.948,NA,NA,NA,NA,0.633,1.219,0.16,0.856,0.051000000000000004,1.506,NA,NA,NA,NA,NA,NA,NA
2018,Romania,Central and East Europe,52,5.945,NA,NA,NA,NA,0.528,1.116,0.088,0.726,0.001,1.219,NA,NA,NA,NA,NA,NA,NA
2018,Latvia,Central and East Europe,53,5.933,NA,NA,NA,NA,0.363,1.148,0.092,0.671,0.066,1.454,NA,NA,NA,NA,NA,NA,NA
2018,Japan,East Asia,54,5.915,NA,NA,NA,NA,0.553,1.294,0.079,0.988,0.15000000000000002,1.462,NA,NA,NA,NA,NA,NA,NA
2018,Mauritius,Sub-Saharan Africa,55,5.891,NA,NA,NA,NA,0.584,1.09,0.245,0.684,0.05,1.387,NA,NA,NA,NA,NA,NA,NA
2018,Jamaica,Latin America and Caribbean,56,5.89,NA,NA,NA,NA,0.575,0.819,0.096,0.693,0.031,1.493,NA,NA,NA,NA,NA,NA,NA
2018,South Korea,East Asia,57,5.875,NA,NA,NA,NA,0.244,1.266,0.175,0.955,0.051000000000000004,1.204,NA,NA,NA,NA,NA,NA,NA
2018,North Cyprus,West Europe,58,5.835,NA,NA,NA,NA,0.495,1.229,0.179,0.909,0.15400000000000003,1.211,NA,NA,NA,NA,NA,NA,NA
2018,Russia,Central and East Europe,59,5.81,NA,NA,NA,NA,0.399,1.151,0.065,0.599,0.025,1.479,NA,NA,NA,NA,NA,NA,NA
2018,Kazakhstan,Central and East Europe,60,5.79,NA,NA,NA,NA,0.454,1.143,0.148,0.631,0.12100000000000001,1.516,NA,NA,NA,NA,NA,NA,NA
2018,Cyprus,West Europe,61,5.762,NA,NA,NA,NA,0.423,1.229,0.202,0.909,0.034999999999999996,1.191,NA,NA,NA,NA,NA,NA,NA
2018,Bolivia,Latin America and Caribbean,62,5.752,NA,NA,NA,NA,0.606,0.751,0.141,0.508,0.054000000000000006,1.223,NA,NA,NA,NA,NA,NA,NA
2018,Estonia,Central and East Europe,63,5.739,NA,NA,NA,NA,0.553,1.2,0.086,0.737,0.17400000000000002,1.532,NA,NA,NA,NA,NA,NA,NA
2018,Paraguay,Latin America and Caribbean,64,5.681,NA,NA,NA,NA,0.541,0.835,0.162,0.615,0.07400000000000001,1.522,NA,NA,NA,NA,NA,NA,NA
2018,Peru,Latin America and Caribbean,65,5.663,NA,NA,NA,NA,0.53,0.934,0.092,0.674,0.034,1.249,NA,NA,NA,NA,NA,NA,NA
2018,Kosovo,Central and East Europe,66,5.662,NA,NA,NA,NA,0.448,0.855,0.274,0.578,0.023,1.23,NA,NA,NA,NA,NA,NA,NA
2018,Moldova,Central and East Europe,67,5.64,NA,NA,NA,NA,0.232,0.657,0.171,0.62,0,1.301,NA,NA,NA,NA,NA,NA,NA
2018,Turkmenistan,Central and East Europe,68,5.636,NA,NA,NA,NA,0.417,1.016,0.199,0.517,0.037,1.533,NA,NA,NA,NA,NA,NA,NA
2018,Hungary,Central and East Europe,69,5.62,NA,NA,NA,NA,0.259,1.171,0.061,0.732,0.022,1.401,NA,NA,NA,NA,NA,NA,NA
2018,Libya,Middle East and North Africa,70,5.566,NA,NA,NA,NA,0.496,0.985,0.116,0.553,0.14800000000000002,1.35,NA,NA,NA,NA,NA,NA,NA
2018,Philippines,Southeast Asia,71,5.524,NA,NA,NA,NA,0.643,0.775,0.12,0.513,0.10500000000000001,1.312,NA,NA,NA,NA,NA,NA,NA
2018,Honduras,Latin America and Caribbean,72,5.504,NA,NA,NA,NA,0.459,0.62,0.197,0.622,0.07400000000000001,1.205,NA,NA,NA,NA,NA,NA,NA
2018,Belarus,Central and East Europe,73,5.483,NA,NA,NA,NA,0.307,1.039,0.101,0.7,0.15400000000000003,1.498,NA,NA,NA,NA,NA,NA,NA
2018,Turkey,Middle East and North Africa,74,5.483,NA,NA,NA,NA,0.324,1.148,0.106,0.686,0.109,1.38,NA,NA,NA,NA,NA,NA,NA
2018,Pakistan,South Asia,75,5.472,NA,NA,NA,NA,0.334,0.652,0.216,0.424,0.113,0.81,NA,NA,NA,NA,NA,NA,NA
2018,Hong Kong,East Asia,76,5.43,NA,NA,NA,NA,0.524,1.405,0.246,1.03,0.29100000000000004,1.29,NA,NA,NA,NA,NA,NA,NA
2018,Portugal,West Europe,77,5.41,NA,NA,NA,NA,0.562,1.188,0.055,0.884,0.017,1.429,NA,NA,NA,NA,NA,NA,NA
2018,Serbia,Central and East Europe,78,5.398,NA,NA,NA,NA,0.288,0.975,0.134,0.685,0.043000000000000003,1.369,NA,NA,NA,NA,NA,NA,NA
2018,Greece,West Europe,79,5.358,NA,NA,NA,NA,0.131,1.154,0,0.879,0.044,1.202,NA,NA,NA,NA,NA,NA,NA
2018,Lebanon,Middle East and North Africa,80,5.358,NA,NA,NA,NA,0.503,0.965,0.214,0.785,0.136,1.179,NA,NA,NA,NA,NA,NA,NA
2018,Montenegro,Central and East Europe,81,5.347,NA,NA,NA,NA,0.259,1.017,0.111,0.729,0.081,1.279,NA,NA,NA,NA,NA,NA,NA
2018,Croatia,Central and East Europe,82,5.321,NA,NA,NA,NA,0.38,1.115,0.12,0.737,0.039,1.161,NA,NA,NA,NA,NA,NA,NA
2018,Dominican Republic,Latin America and Caribbean,83,5.302,NA,NA,NA,NA,0.578,0.982,0.12,0.614,0.10600000000000001,1.441,NA,NA,NA,NA,NA,NA,NA
2018,Algeria,Middle East and North Africa,84,5.295,NA,NA,NA,NA,0.077,0.979,0.055,0.687,0.135,1.154,NA,NA,NA,NA,NA,NA,NA
2018,Morocco,Middle East and North Africa,85,5.254,NA,NA,NA,NA,0.46,0.779,0.026,0.669,0.07400000000000001,0.797,NA,NA,NA,NA,NA,NA,NA
2018,China,East Asia,86,5.246,NA,NA,NA,NA,0.597,0.989,0.029,0.799,0.10300000000000001,1.142,NA,NA,NA,NA,NA,NA,NA
2018,Azerbaijan,Central and East Europe,87,5.201,NA,NA,NA,NA,0.43,1.024,0.031,0.603,0.17600000000000002,1.161,NA,NA,NA,NA,NA,NA,NA
2018,Tajikistan,Central and East Europe,88,5.199,NA,NA,NA,NA,0.292,0.474,0.187,0.598,0.034,1.166,NA,NA,NA,NA,NA,NA,NA
2018,Macedonia,Central and East Europe,89,5.185,NA,NA,NA,NA,0.394,0.959,0.173,0.691,0.052000000000000005,1.239,NA,NA,NA,NA,NA,NA,NA
2018,Jordan,Middle East and North Africa,90,5.161,NA,NA,NA,NA,0.468,0.822,0.13,0.645,0.134,1.265,NA,NA,NA,NA,NA,NA,NA
2018,Nigeria,Sub-Saharan Africa,91,5.155,NA,NA,NA,NA,0.462,0.689,0.201,0.048,0.032,1.172,NA,NA,NA,NA,NA,NA,NA
2018,Kyrgyzstan,Central and East Europe,92,5.131,NA,NA,NA,NA,0.54,0.53,0.281,0.594,0.034999999999999996,1.416,NA,NA,NA,NA,NA,NA,NA
2018,Bosnia and Herzegovina,Central and East Europe,93,5.129,NA,NA,NA,NA,0.28,0.915,0.216,0.758,0,1.078,NA,NA,NA,NA,NA,NA,NA
2018,Mongolia,East Asia,94,5.125,NA,NA,NA,NA,0.395,0.914,0.253,0.575,0.032,1.517,NA,NA,NA,NA,NA,NA,NA
2018,Vietnam,Southeast Asia,95,5.103,NA,NA,NA,NA,0.618,0.715,0.177,0.702,0.079,1.365,NA,NA,NA,NA,NA,NA,NA
2018,Indonesia,Southeast Asia,96,5.093,NA,NA,NA,NA,0.538,0.899,0.484,0.522,0.018000000000000002,1.215,NA,NA,NA,NA,NA,NA,NA
2018,Bhutan,South Asia,97,5.082,NA,NA,NA,NA,0.541,0.796,0.364,0.527,0.171,1.335,NA,NA,NA,NA,NA,NA,NA
2018,Somalia,Sub-Saharan Africa,98,4.982,NA,NA,NA,NA,0.674,0,0.238,0.115,0.28200000000000003,0.712,NA,NA,NA,NA,NA,NA,NA
2018,Cameroon,Sub-Saharan Africa,99,4.975,NA,NA,NA,NA,0.454,0.535,0.183,0.182,0.043000000000000003,0.891,NA,NA,NA,NA,NA,NA,NA
2018,Bulgaria,Central and East Europe,100,4.933,NA,NA,NA,NA,0.359,1.054,0.064,0.712,0.009,1.515,NA,NA,NA,NA,NA,NA,NA
2018,Nepal,South Asia,101,4.88,NA,NA,NA,NA,0.526,0.425,0.302,0.539,0.07800000000000001,1.228,NA,NA,NA,NA,NA,NA,NA
2018,Venezuela,Latin America and Caribbean,102,4.806,NA,NA,NA,NA,0.133,0.996,0.056,0.657,0.052000000000000005,1.469,NA,NA,NA,NA,NA,NA,NA
2018,Gabon,Sub-Saharan Africa,103,4.758,NA,NA,NA,NA,0.356,1.036,0.032,0.404,0.052000000000000005,1.164,NA,NA,NA,NA,NA,NA,NA
2018,Palestinian Territories,Middle East and North Africa,104,4.743,NA,NA,NA,NA,0.266,0.642,0.086,0.602,0.07600000000000001,1.217,NA,NA,NA,NA,NA,NA,NA
2018,South Africa,Sub-Saharan Africa,105,4.724,NA,NA,NA,NA,0.516,0.94,0.103,0.33,0.056,1.41,NA,NA,NA,NA,NA,NA,NA
2018,Iran,Middle East and North Africa,106,4.707,NA,NA,NA,NA,0.459,1.059,0.282,0.691,0.129,0.771,NA,NA,NA,NA,NA,NA,NA
2018,Ivory Coast,Sub-Saharan Africa,107,4.671,NA,NA,NA,NA,0.467,0.541,0.146,0.08,0.10300000000000001,0.872,NA,NA,NA,NA,NA,NA,NA
2018,Ghana,Sub-Saharan Africa,108,4.657,NA,NA,NA,NA,0.499,0.592,0.212,0.337,0.028999999999999998,0.896,NA,NA,NA,NA,NA,NA,NA
2018,Senegal,Sub-Saharan Africa,109,4.631,NA,NA,NA,NA,0.406,0.429,0.138,0.433,0.082,1.117,NA,NA,NA,NA,NA,NA,NA
2018,Laos,Southeast Asia,110,4.623,NA,NA,NA,NA,0.626,0.72,0.23,0.441,0.17400000000000002,1.034,NA,NA,NA,NA,NA,NA,NA
2018,Tunisia,Middle East and North Africa,111,4.592,NA,NA,NA,NA,0.271,0.9,0.04,0.69,0.063,0.906,NA,NA,NA,NA,NA,NA,NA
2018,Albania,Central and East Europe,112,4.586,NA,NA,NA,NA,0.419,0.916,0.149,0.79,0.032,0.817,NA,NA,NA,NA,NA,NA,NA
2018,Sierra Leone,Sub-Saharan Africa,113,4.571,NA,NA,NA,NA,0.355,0.256,0.238,0,0.053000000000000005,0.813,NA,NA,NA,NA,NA,NA,NA
2018,Congo,Sub-Saharan Africa,114,4.559,NA,NA,NA,NA,0.514,0.682,0.091,0.343,0.07700000000000001,0.811,NA,NA,NA,NA,NA,NA,NA
2018,Bangladesh,South Asia,115,4.5,NA,NA,NA,NA,0.58,0.532,0.153,0.579,0.14400000000000002,0.85,NA,NA,NA,NA,NA,NA,NA
2018,Sri Lanka,South Asia,116,4.471,NA,NA,NA,NA,0.585,0.918,0.307,0.672,0.05,1.314,NA,NA,NA,NA,NA,NA,NA
2018,Iraq,Middle East and North Africa,117,4.456,NA,NA,NA,NA,0.304,1.01,0.148,0.536,0.095,0.971,NA,NA,NA,NA,NA,NA,NA
